Name,Version,Need Pedigree Review,Reason,Review Level,License Types,Declared License,License Status,Path,Short Name,Previously Declared,Repository URL,Copyright
wrap-ansi,2.1.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,wrap-ansi,wrap-ansi,,https://github.com/chalk/wrap-ansi,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
wrap-ansi,5.1.0,false,Exempt - Expected license matched,2,MIT,MIT,Approved,webpack-cli/node_modules/wrap-ansi,wrap-ansi,,https://github.com/chalk/wrap-ansi,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
wrappy,1.0.2,false,Previously pedigree reviewed,2,ISC,ISC,Approved,fsevents/node_modules/wrappy,wrappy,,https://github.com/npm/wrappy,Copyright (c) Isaac Z. Schlueter and Contributors
ws,6.2.1,false,Exempt - Version closely related to 6.2.0,2,MIT,MIT,Approved,webpack-dev-server/node_modules/ws,ws,,https://github.com/websockets/ws,Copyright (c) 2011 Einar Otto Stangvik <einaros@gmail.com>
ws,7.1.2,false,Exempt - Version closely related to 7.1.1,2,MIT,MIT,Approved,ws,ws,NOT FOUND,https://github.com/websockets/ws,Copyright (c) 2011 Einar Otto Stangvik <einaros@gmail.com>
xml2js,0.4.22,false,Exempt - Version closely related to 0.4.19,2,MIT,MIT,Approved,xml2js,xml2js,NOT FOUND,https://github.com/Leonidas-from-XIV/node-xml2js,Copyright 2010- 2011- 2012- 2013. All rights reserved.
xmlbuilder,10.1.1,false,Previously pedigree reviewed,2,MIT,MIT,Approved,xmlbuilder,xmlbuilder,,http://github.com/oozcitak/xmlbuilder-js,Copyright (c) 2013 Ozgur Ozcitak
xmlbuilder,11.0.1,false,Exempt - Expected license matched,2,MIT,MIT,Approved,xml2js/node_modules/xmlbuilder,xmlbuilder,NOT FOUND,http://github.com/oozcitak/xmlbuilder-js,Copyright (c) 2013 Ozgur Ozcitak
xtend,4.0.2,false,Previously pedigree reviewed,2,MIT,MIT,Approved,xtend,xtend,,https://github.com/Raynos/xtend,Copyright (c) 2012-2014 Raynos.
xterm,3.14.5,true,New version and not exempt,,CC-BY-3.0 MIT X11,MIT,Needs Legal Approval,xterm,xterm,NOT FOUND,https://github.com/xtermjs/xterm.js,Copyright (c) 2017-2019- The xterm.js authors (https://github.com/xtermjs/xterm.js)
xterm.attach,unknown,true,New package and not exempt,,,,No license information available,xterm/src/addons/attach,xterm.attach,,,
xterm.fit,unknown,true,New package and not exempt,,,,No license information available,xterm/src/addons/fit,xterm.fit,,,
xterm.fullscreen,unknown,true,New package and not exempt,,,,No license information available,xterm/src/addons/fullscreen,xterm.fullscreen,,,
xterm.search,unknown,true,New package and not exempt,,,,No license information available,xterm/src/addons/search,xterm.search,,,
xterm.terminado,unknown,true,New package and not exempt,,,,No license information available,xterm/src/addons/terminado,xterm.terminado,,,
xterm.weblinks,unknown,true,New package and not exempt,,,,No license information available,xterm/src/addons/webLinks,xterm.weblinks,,,
xterm.zmodem,unknown,true,New package and not exempt,,,,No license information available,xterm/src/addons/zmodem,xterm.zmodem,,,
y18n,3.2.1,false,Exempt - Version closely related to 3.2.0,2,ISC,ISC,Approved,y18n,y18n,,https://github.com/yargs/y18n,Copyright (c) 2015- Contributors
y18n,4.0.0,false,Previously pedigree reviewed,2,ISC,ISC,Approved,cacache/node_modules/y18n,y18n,,https://github.com/yargs/y18n,Copyright (c) 2015- Contributors
yallist,3.0.3,false,Exempt - Version closely related to 3.0.2,2,ISC,ISC,Approved,fsevents/node_modules/yallist,yallist,,https://github.com/isaacs/yallist,Copyright (c) Isaac Z. Schlueter and Contributors
yallist,3.1.1,false,Exempt - Expected license matched,2,ISC,ISC,Approved,yallist,yallist,NOT FOUND,https://github.com/isaacs/yallist,Copyright (c) Isaac Z. Schlueter and Contributors
yargs,12.0.5,false,Exempt - Version closely related to 12.0.1,2,MIT UNKNOWN X11,MIT,Needs Review,webpack-dev-server/node_modules/yargs,yargs,,https://yargs.js.org/,Copyright 2010 James Halliday (mail@substack.net)
yargs,13.2.4,true,New version and not exempt,,MIT UNKNOWN X11,MIT,Needs Review,webpack-cli/node_modules/yargs,yargs,,https://yargs.js.org/,Copyright 2010 James Halliday (mail@substack.net)
yargs,3.32.0,false,Previously pedigree reviewed,2,UNKNOWN X11,MIT,Needs Review,yargs,yargs,,https://github.com/bcoe/yargs,Copyright 2010 James Halliday (mail@substack.net)
yargs-parser,11.1.1,false,Previously pedigree reviewed,2,ISC,ISC,Approved,webpack-dev-server/node_modules/yargs-parser,yargs-parser,,https://github.com/yargs/yargs-parser,Copyright (c) 2016- Contributors
yargs-parser,13.1.1,false,Previously pedigree reviewed,2,ISC,ISC,Approved,webpack-cli/node_modules/yargs-parser,yargs-parser,,https://github.com/yargs/yargs-parser,Copyright (c) 2016- Contributors
yargs-parser,14.0.0,true,New version and not exempt,,ISC,ISC,Approved,yargs-parser,yargs-parser,NOT FOUND,https://github.com/yargs/yargs-parser,Copyright (c) 2016- Contributors
yauzl,2.4.1,false,Previously pedigree reviewed,2,MIT,MIT,Approved,yauzl,yauzl,,https://github.com/thejoshwolfe/yauzl,Copyright (c) 2014 Josh Wolfe
